id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
TUTORIAL_USE_SHARD_OF_REFUND_DESC;Use a Shard of Refund to undo skill choices which do not interact with other skills. To do so, click on the Shard and then click on the skill node.;Verwende eine Scherbe der Rückgabe, um eine Skill-Wahl rückgängig zu machen, die nicht mit anderen Skills interagiert. Klicke dazu auf die Scherbe und dann auf den Skill.;Utilisez un tesson de remboursement pour annuler les choix de compétences qui n'interagissent pas avec d'autres compétences. Pour ce faire, cliquez sur le tesson, puis sur le nœud de compétence.;Usare un Frammento di Rifugio per annullare le scelte di abilità che non interagiscono con altre abilità. Per farlo, cliccate sul Frammento e poi sul nodo dell'abilità.;Utiliza un fragmento de reembolso para deshacer las elecciones de habilidades que no interactúan con otras habilidades. Para ello, haz clic en el Fragmento y luego en el nodo de la habilidad.;"使用 ""退款碎片 ""来撤销那些与其他技能没有互动的技能选择。要做到这一点，请点击碎片，然后点击技能节点。";払い戻しの欠片」を使うと、他のスキルと相互作用しないスキルの選択を取り消すことができます。そのためには、シャードをクリックしてから、スキルノードをクリックしてください。;다른 스킬과 상호작용하지 않는 스킬 선택을 취소하려면 환불의 파편을 사용합니다. 그러려면 샤드를 클릭한 다음 스킬 노드를 클릭합니다.;Use um fragmento de Reembolso para desfazer escolhas de habilidades que não interagem com outras habilidades. Para o fazer, clique no fragmento e depois clique no nó de habilidade.;Użyj Odłamka Refundacji, aby cofnąć wybory umiejętności, które nie wchodzą w interakcje z innymi umiejętnościami. Aby to zrobić, kliknij odłamek, a następnie kliknij węzeł umiejętności.;Используйте Осколок возврата, чтобы отменить выбор умений, которые не взаимодействуют с другими умениями. Для этого щелкните на осколке, а затем щелкните на узле навыка.;Diğer becerilerle etkileşime girmeyen beceri seçimlerini geri almak için bir Refund Parçası kullanın. Bunu yapmak için, Parçaya tıklayın ve ardından beceri düğümüne tıklayın.
TUTORIAL_USE_SKILLTREE_SEARCH_FUNCTION_DESC;You can enter “Attack Speed”, for example. Every skill with the term “Attack Speed” will be highlighted.;"Du kannst z. B. ""Angriffsgeschwindigkeit"" eingeben. Jeder Skill mit dem Begriff ""Angriffsgeschwindigkeit"" wird hervorgehoben.";"Vous pouvez saisir ""Vitesse d'attaque"", par exemple. Toutes les compétences comportant le terme ""Vitesse d'attaque"" seront mises en évidence.";"È possibile inserire ""Velocità di attacco"", ad esempio. Ogni abilità con il termine ""Velocità di attacco"" verrà evidenziata.";"Puedes introducir ""Velocidad de ataque"", por ejemplo. Todas las habilidades con el término ""Velocidad de ataque"" serán resaltadas.";"例如，你可以输入 ""攻击速度""。每个带有 ""攻击速度""一词的技能都将被突出显示。";"例えば、「攻撃速度」と入力することができます。Attack Speed ""と入力されたスキルはすべてハイライトされます。";"예를 들어 ""공격 속도""를 입력할 수 있습니다. ""공격 속도""라는 용어가 포함된 모든 스킬이 강조 표시됩니다.";"Pode introduzir ""Velocidade de Ataque"", por exemplo. Todas as habilidades com o termo ""Velocidade de Ataque"" serão realçadas.";"Możesz na przykład wpisać ""Prędkość ataku"". Każda umiejętność z terminem ""Prędkość ataku"" zostanie podświetlona.";"Например, вы можете ввести ""Скорость атаки"". Все умения с термином ""Скорость атаки"" будут выделены.";"Örneğin ""Saldırı Hızı"" girebilirsiniz. ""Saldırı Hızı"" terimini içeren her beceri vurgulanacaktır."
TUTORIAL_PATHFINDER_CLICK_ON_MAP_DESC;Click on the top map to open the map menu where you can use various Map Shards. ;Klicke auf die obere Map, um das Map-Menü zu öffnen, in dem du verschiedene Map Shards verwenden kannst. ;Clique sur la carte du haut pour ouvrir le menu de la carte, dans lequel tu peux utiliser différents Map Shards.;Fare clic sulla mappa superiore per aprire il menu della mappa, dove è possibile utilizzare diversi frammenti di mappa. ;Haz clic en el mapa superior para abrir el menú del mapa en el que puedes utilizar diferentes fragmentos de mapa. ;点击上面的地图，打开地图菜单，你可以使用不同的地图碎片。;一番上のマップをクリックすると、マップメニューが表示され、様々なマップシャードを使用することができます。;상단 지도를 클릭하면 다양한 지도 파편을 사용할 수 있는 지도 메뉴가 열립니다. ;Clique no mapa superior para abrir o menu do mapa onde pode utilizar vários fragmentos do mapa. ;Kliknij górną mapę, aby otworzyć menu mapy, w którym możesz użyć różnych Map Shards.;Нажмите на верхнюю карту, чтобы открыть меню карты, где вы можете использовать различные карты.;Çeşitli Harita Parçalarını kullanabileceğiniz harita menüsünü açmak için üstteki haritaya tıklayın.
TUTORIAL_PATHFINDER_ACTIVATE_MAP_DESC;Activate a map with the door icon from the map menu.;Aktiviere eine Map mit dem Türsymbol aus dem Map-Menü.;Activez une carte à l'aide de l'icône du portail dans le menu Carte.;Attivare una mappa con l'icona della porta dal menu della mappa.;Active un mapa con el icono de la puerta en el menú del mapa.;用地图菜单中的门图标激活地图。;マップメニューからドアアイコンのあるマップを起動します。;지도 메뉴에서 문 아이콘으로 지도를 활성화합니다.;Activar um mapa com o ícone da porta do menu do mapa.;Aktywuj mapę za pomocą ikony drzwi w menu mapy.;Активируйте карту с помощью значка двери в меню карты.;Harita menüsünden kapı simgesi ile bir haritayı etkinleştirin.
TUTORIAL_PATHFINDER_CLOSE_PATHFINDER_DESC;To use the portal close the pathfinder window with ESC or SELECT button (controller).;Um das Portal zu nutzen, schließe das Pathfinder-Fenster mit ESC oder der SELECT-Taste (Controller).;Pour utiliser le portail, fermez la fenêtre du pathfinder à l'aide de la touche ESC ou SELECT (contrôleur).;Per utilizzare il portale, chiudere la finestra del pathfinder con il tasto ESC o SELECT (controller).;Para utilizar el portal cierre la ventana del pathfinder con ESC o el botón SELECT (controlador).;要使用门户，用ESC或SELECT按钮（控制器）关闭寻路者窗口。;ポータルを使用するには、パスファインダーのウィンドウをESCボタンまたはSELECTボタン（コントローラ）で閉じます。;포털을 사용하려면 ESC 또는 선택 버튼(컨트롤러)으로 패스 파인더 창을 닫습니다.;Para utilizar o portal, fechar a janela do pathfinder com o botão ESC ou SELECT (controlador).;Aby skorzystać z portalu, zamknij okno wyszukiwania ścieżek za pomocą przycisku ESC lub SELECT (kontroler).;Чтобы воспользоваться порталом, закройте окно поиска пути с помощью кнопки ESC или SELECT (контроллер).;Portalı kullanmak için ESC veya SELECT düğmesi (kumanda) ile yol bulucu penceresini kapatın.
TOOLTIP_SURVIVAL_SKILL_POOL;The skill spawn pool;Der Skill-Spawn-Pool;La réserve de compétences;Il pool di spawn delle abilità;La reserva de habilidades;技能产卵池;スキルスポーンプール;스킬 스폰 풀;A piscina de desovagem de competências;Pula odradzania umiejętności;Пул спавна навыков;Beceri ortaya çıkma havuzu
TOOLTIP_SURVIVAL_SKILL_POOL_DESC;Selected skills are added to the skill spawn pool. You can select as many skills as you wish. If less than 12 skills are selected random skills will be used to fill up the skill spawn pool.;Die ausgewählten Skills werden dem Skill-Spawn-Pool hinzugefügt. Du kannst so viele Skills auswählen, wie du möchtest. Werden weniger als 12 Skills ausgewählt, werden zufällige Skills verwendet, um den Skill-Spawn-Pool aufzufüllen.;Les compétences sélectionnées sont ajoutées à la réserve de compétences. Vous pouvez sélectionner autant de compétences que vous le souhaitez. Si vous sélectionnez moins de 12 compétences, des compétences aléatoires seront utilisées pour remplir la réserve de compétences.;Le abilità selezionate vengono aggiunte alla riserva di abilità. Si possono selezionare tutte le abilità che si desiderano. Se si selezionano meno di 12 abilità, verranno utilizzate abilità casuali per riempire il pool di spawn delle abilità.;Las habilidades seleccionadas se añaden a la reserva de habilidades. Puedes seleccionar tantas habilidades como desees. Si se seleccionan menos de 12 habilidades, se utilizarán habilidades aleatorias para rellenar la reserva de habilidades.;选定的技能被添加到技能产卵池中。你可以选择你想要的技能数量。如果选择的技能少于12个，将使用随机技能来填充技能产卵池。;選択したスキルは、スキルスポーンプールに追加されます。スキルはいくつでも選択できます。選択したスキルが12個に満たない場合は、ランダムなスキルが使用され、スキルスポーンプールを満たします。;선택한 스킬이 스킬 스폰 풀에 추가됩니다. 원하는 만큼 스킬을 선택할 수 있습니다. 선택한 스킬이 12개 미만일 경우 무작위 스킬이 스킬 스폰 풀을 채우는 데 사용됩니다.;As competências seleccionadas são adicionadas ao grupo de desovagem de competências. Pode seleccionar quantas aptidões desejar. Se menos de 12 competências forem seleccionadas, serão utilizadas competências aleatórias para encher o grupo de competências de desova.;Wybrane umiejętności są dodawane do puli odradzania umiejętności. Możesz wybrać dowolną liczbę umiejętności. Jeśli wybrano mniej niż 12 umiejętności, do zapełnienia puli odradzania umiejętności zostaną użyte losowe umiejętności.;Выбранные умения добавляются в пул спавна умений. Вы можете выбрать столько умений, сколько пожелаете. Если выбрано менее 12 умений, то для заполнения пула спавна умений будут использованы случайные умения.;Seçilen beceriler, beceri ortaya çıkma havuzuna eklenir. İstediğiniz kadar beceri seçebilirsiniz. 12'den az beceri seçilirse, beceri oluşturma havuzunu doldurmak için rastgele beceriler kullanılacaktır.
;;;;;;;;;;;;
;;;;;;;;;;;;
SKILL_PET_SUMMON_SPIDER;Spider Companion;Spinnen-Begleiter;Compagnon araignée;Compagno del ragno;Compañero de la araña;蜘蛛伴侣;スパイダーコンパニオン;거미 동료;Aranha Companheira;Spider Companion;Спутник паука;Örümcek Arkadaş
SKILL_PET_SUMMON_SPIDER_DESC;Summons a spider companion on each attack.;Beschwört bei jedem Angriff einen Spinnenbegleiter herbei.;Invoque un compagnon araignée à chaque attaque.;Evoca un compagno ragno ad ogni attacco.;Invoca una araña de compañía en cada ataque.;每次攻击都会召唤一个蜘蛛同伴。;攻撃するたびにスパイダーコンパニオンを召喚します。;공격할 때마다 거미 동료를 소환합니다.;Convoca um companheiro aranha em cada ataque.;Przyzywa pajęczego towarzysza przy każdym ataku.;Призывает паука-компаньона при каждой атаке.;Her saldırıda bir örümcek yoldaşı çağırır.
;;;;;;;;;;;;
SHARD_OF_POWER;Shard of Power;Scherbe der Macht;Eclat de puissance;Frammento di potere;Fragmento de poder;权力的碎片;シャード オブ パワー;힘의 파편;Caco de poder;Odłamek mocy;Осколок силы;Güç Parçası
SHARD_OF_QUALITY;Shard of Quality;Scherbe der Qualität;Eclat de qualité;Frammento di qualità;Fragmento de calidad;质量的碎片;シャード・オブ・クオリティ;품질의 파편;Caco de Qualidade;Odłamek jakości;Осколок качества;Kalite Parçası
SHARD_OF_RECAST;Shard of Recast;Scherbe der Umformung;Eclat de refonte;Frammento di rifusione;Fragmento de refundición;重铸的碎片;リキャストシャード;재사용의 파편;Fragmento de Reformulação;Shard of Recast;Осколок переделки;Yeniden Şekillendirme Parçası
SHARD_OF_POWER_DESC;A shard which holds the power to modify the base damage of any weapon.;Ein Splitter, der die Macht besitzt, den Grundschaden jeder Waffe zu verändern.;Un tesson qui détient le pouvoir de modifier les dégâts de base de toute arme.;Un frammento che contiene il potere di modificare il danno base di qualsiasi arma.;Un fragmento que contiene el poder de modificar el daño base de cualquier arma.;一个拥有修改任何武器基本伤害的能力的碎片。;あらゆる武器の基本ダメージを変更する力を持つシャード。;무기의 기본 공격력을 변경할 수 있는 힘을 지닌 파편입니다.;Um estilhaço que detém o poder de modificar os danos de base de qualquer arma.;Odłamek, który posiada moc modyfikowania podstawowych obrażeń dowolnej broni.;Осколок, обладающий способностью изменять базовый урон любого оружия.;Herhangi bir silahın temel hasarını değiştirme gücüne sahip bir parça.
SHARD_OF_QUALITY_DESC;A shard which holds the potential to transform a normal weapon into legendary weapon. ;Ein Splitter, der das Potenzial hat, eine normale Waffe in eine legendäre Waffe zu verwandeln. ;Un tesson qui a le potentiel de transformer une arme normale en arme légendaire. ;Un frammento che ha il potenziale di trasformare un'arma normale in un'arma leggendaria. ;Un fragmento que tiene el potencial de transformar un arma normal en un arma legendaria. ;一个拥有将普通武器转化为传奇武器潜力的碎片。 ;通常の武器を伝説の武器に変身させる力を持つシャード。;일반 무기를 전설 무기로 변환할 수 있는 잠재력을 지닌 파편입니다. ;Uma lasca que detém o potencial de transformar uma arma normal em arma lendária. ;Odłamek, który może przekształcić zwykłą broń w broń legendarną.;Осколок, способный превратить обычное оружие в легендарное.;Normal bir silahı efsanevi bir silaha dönüştürme potansiyeline sahip bir parça.
SHARD_OF_RECAST_DESC;A shard with the power to recast an embedded skill into something new.;Ein Splitter mit der Macht, eine gesockelte Fähigkeit in etwas Neues umzuwandeln.;Un tesson ayant le pouvoir de refondre une compétence intégrée en quelque chose de nouveau.;Un frammento con il potere di rifondere un'abilità incorporata in qualcosa di nuovo.;Una esquirla con el poder de refundir una habilidad incrustada en algo nuevo.;碎片有能力将嵌入的技能重铸为新的东西。;スキルに組み込まれたものを新しいものに作り変える力を持つシャード。;내재된 스킬을 새로운 스킬로 재시전할 수 있는 힘을 가진 파편입니다.;Um estilhaço com o poder de reformular uma habilidade incorporada em algo novo.;Odłamek z mocą przekształcania wbudowanej umiejętności w coś nowego.;Осколок, способный переделать встроенный навык в нечто новое.;Yerleşik bir beceriyi yeni bir şeye dönüştürme gücüne sahip bir parça.
WEAPONSHARDS;Weapon Shards;Scherbe der Waffen;Eclats d'armes;Frammenti di armi;Fragmentos de armas;武器碎片;武器の欠片;무기 파편;Cacos de Armas;Odłamki broni;Осколки оружия;Silah Parçaları
CRAFTING;Crafting;Crafting;Crafting;Crafting;Crafting;生产;クラフト;제작;Artesanato;Rzemiosło;Крафтинг;İşçilik
CONDITION_DAMAGE;Condition Damage;Zustandsschaden;Dommage de l'état;Condizione Danni;Daños en el estado;条件损坏;コンディションダメージ;조건 피해;Danos de Condição;Stan Uszkodzenie;Повреждение состояния;Durum Hasarı
;;;;;;;;;;;;
SAVE;Save;Speichern;Sauvez;Salva;Guardar;拯救;セーブ;저장;Guardar;Zapisz;Сохранить;Kaydet
CHANCE;Chance;Chance;Chance;Possibilità;Chance;机会;チャンス;Chance;Oportunidade;Szansa;Шанс;Şans
SKILLS;Skills;Skills;Skills;Skills;Skills;技能;スキル;기술;Habilidades;Umiejętności;Навыки;Beceriler
;;;;;;;;;;;;
TUT_SELECT_WEAPON;Select a weapon first!;Wähle zuerst eine Waffe!;Choisissez d'abord une arme !;Scegliere prima un'arma!;Selecciona primero un arma.;先选择一种武器!;まず武器を選択;무기를 먼저 선택하세요!;Seleccione primeiro uma arma!;Najpierw wybierz broń!;Сначала выберите оружие!;Önce bir silah seçin!
MAXED_OUT;Max Value!;Maximaler Wert!;Valeur maximale !;Massimo valore!;¡Máximo valor!;最大的价值!;最大値!;최대 가치!;Valor máximo!;Maksymalna wartość!;Максимальная ценность!;Maksimum Değer!
CRAFTING_FAILED;Failed!;Gescheitert!;Échec !;Fallito!;¡Fracasado!;失败了!;失敗!;실패!;Falha!;Nie udało się!;Не удалось!;Başarısız!
CRAFTING_SUCCESS;Success!;Erfolgreich!;Succès !;Successo!;¡Éxito!;成功了!;成功!;성공!;Sucesso!;Sukces!;Успех!;Başarılı!
CRAFTING_NO_LEGENDARY;No legendary;Kein Legendary!;Pas de légende;No leggendario;No hay leyenda;没有传说中的;伝説はない;전설 없음;Nenhuma lenda;Nie legendarny;Нет легендарного;Efsanevi değil
;;;;;;;;;;;;
GAMBLE;Gamble;Anbieten;Offre;Offerta;Oferta;提供;ギャンブル;Gamble;Jogar;Gamble;Гэмбл;Gamble
HELP;Help;Helfen;Aide;Aiuto;Ayuda;帮助;ヘルプ;Help;Ajuda;Pomoc;Помощь;Yardım
OFFER;Offer;Angebot;Offre;Offerta;Oferta;提供;提供;Offer;Oferta;Oferta;Предложение;Teklif
WEAPON_SHARDS;Weapon Shards;Waffen Splitter;Eclats d'armes;Frammenti di armi;Fragmentos de armas;武器碎片;武器の欠片;무기 파편;Cacos de Armas;Odłamki broni;Осколки оружия;Silah Parçaları
;;;;;;;;;;;;
CINNAMON_STAR;Cinnamon Star;Zimtstern;Étoile à la cannelle;Stella alla cannella;Estrella de Canela;肉桂之星;シナモンスター;시나몬 스타;Estrela de canela;Cinnamon Star;Звезда корицы;Tarçın Yıldızı
CINNAMON_STAR_DESC;Projectiles return to you.;Projektile kehren zu dir zurück.;Les projectiles reviennent vers vous.;I proiettili tornano a voi.;Los proyectiles vuelven a ti.;投射物回到你身边。;弾丸が自分に戻る。;투사체가 자신에게 돌아옵니다.;Os projécteis voltam para si.;Pociski wracają do ciebie.;Снаряды возвращаются к вам.;Mermiler size geri döner.
SUGAR_STICK;Sugar Cane;Zuckerstange;Canne à sucre;Canna da zucchero;Caña de azúcar;甘蔗;シュガーケーン;사탕수수;Cana-de-açúcar;Trzcina cukrowa;Сахарный тростник;Şeker Kamışı
SUGAR_STICK_DESC;-;-;-;-;-;-;-;-;-;-;-;-
;;;;;;;;;;;;
PHOENIX_EGG;Phoenix Egg;Phönix-Ei;Oeuf de Phoenix;Uovo di fenice;Huevo de Fénix;凤凰蛋;フェニックスエッグ;불사조 알;Ovo de Phoenix;Phoenix Egg;Яйцо Феникса;Anka Yumurtası
DAMAGE_NUMBERS;Damage Numbers;Schadenszahlen;Chiffres de dommages;Cifre dei danni;Cifras de daños;损失数字;ダメージ数;피해 수치;Números de danos;Liczby uszkodzeń;Номера повреждений;Hasar Numaraları
REMOVE_WEAPONS;Remove Weapons;Waffen entfernen;Retirer les armes;Rimuovere le armi;Eliminar armas;移除武器;武器の削除;무기 제거;Remover Armas;Usuń broń;Удалить оружие;Silahları Kaldır
HELP;Help;Helfen;aider;aiutare;ayudar;帮助;ヘルプ;도움말;Ajuda;Pomoc;Помощь;Yardım
OFFLINE_SAVE;Offline Save File;Offline Spielstand;Score hors ligne;Punteggio offline;Puntuación offline;离线得分;オフラインセーブファイル;오프라인 저장 파일;Guardar ficheiro fora de linha;Zapisywanie pliku offline;Автономное сохранение файла;Çevrimdışı Kaydetme Dosyası
DELETE_SAVEGAME;Delete Savegame;Savegame löschen;Supprimer la sauvegarde;Elimina partita di salvataggio;Borrar partida guardada;删除保存游戏;セーブゲームの削除;세이브 게임 삭제;Apagar Savegame;Usuń zapis gry;Удалить сохранение игры;Savegame'i Sil
DELETE_SAVEGAME_INFO;You are about to delete the following savegame. Note that this can not be undone.;Du bist dabei, das folgende Savegame zu löschen. Beachte, dass dies nicht rückgängig gemacht werden kann.;Vous êtes sur le point de supprimer la sauvegarde suivante. Notez que cette opération ne peut être annulée.;Si sta per eliminare il seguente gioco di salvataggio. Si noti che questa operazione non può essere annullata.;Vas a borrar la siguiente partida guardada. Tenga en cuenta que esto no se puede deshacer.;你将删除以下保存游戏。请注意，这是不可能被撤销的。;以下のセーブゲームを削除しようとしています。この操作は元に戻すことができません。;다음 세이브게임을 삭제하려고 합니다. 이 작업은 취소할 수 없습니다.;Está prestes a apagar o seguinte savegame. Note-se que isto não pode ser desfeito.;Zamierzasz usunąć następującą grę zapisu. Nie można tego cofnąć.;Вы собираетесь удалить следующее сохранение. Обратите внимание, что это нельзя отменить.;Aşağıdaki kayıt oyununu silmek üzeresiniz. Bunun geri alınamayacağını unutmayın.
DELETE;Delete;Löschen;Supprimer;Cancellare;Borrar;删除;削除;삭제;Apagar;Usuń;Удалить;Silme
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
UNLOCKS;Unlocks;Schaltet  frei;Déverrouillage de;Sblocca;Desbloquea;解锁;ロック解除;잠금 해제;Desbloqueia;Odblokowania;Разблокировать;Kilitleri açar
UNLOCK_BY;Unlock by:;Freischalten durch:;Déverrouiller par :;Sbloccato da:;Desbloquear por:;解锁方式;ロック解除の方法;잠금 해제 기준:;Desbloquear por:;Odblokowanie przez:;Разблокировать по:;Kilidi aç:
MAP;Map;Map;Carte;Mappa;Mapa;地图;地図;지도;Mapa;Mapa;Карта;Harita
WEAPON;Weapon;Waffe;Arme;Arma;Arma;武器;武器;무기;Arma;Broń;Оружие;Silah
SKILL;Skill;Fertigkeit;Compétence;Abilità;Habilidad;技能;スキル;기술;Habilidade;Umiejętność;Навыки;Beceri
NEW_RUN;New Run;Neuer Run;Nouvelle course;Nuova corsa;Nueva carrera;新运行;ニューラン;새로운 달리기;Nova corrida;Nowy bieg;Новый забег;Yeni Koşu
MAIN_MENU;Main Menu;Hauptmenü;Menu principal;Menu principale;Menú principal;主菜单;メインメニュー;메인 메뉴;Menu principal;Menu główne;Главное меню;Ana Menü
CURRENT_LEADERBOARD_POSITION;Current Leaderboard Rank;Aktueller Rang in der Rangliste;Classement actuel dans le classement;Classifica attuale;Clasificación actual;当前排行榜排名;現在のリーダーボードランク;현재 순위표 순위;Classificação actual do Leaderboard;Aktualna pozycja w rankingu;Текущее место в таблице лидеров;Güncel Liderlik Sıralaması
NEW_ACHIEVEMENTS;New Achievements;Neue Errungenschaften;Nouvelles réalisations;Nuovi risultati;Nuevos logros;新成就;新しい実績;새로운 도전 과제;Novas Realizações;Nowe osiągnięcia;Новые достижения;Yeni Başarılar
SURIVIVAL_RUN_SUCCESS;You have survived!;Du hast überlebt!;Vous avez survécu !;Sei sopravvissuto!;¡Has sobrevivido!;你已经活下来了!;あなたは生き残った!;살아남았습니다!;Sobreviveram!;Przetrwałeś!;Вы выжили!;Hayatta kaldınız!
SURIVIVAL_RUN_DEFEATED_BOSS;You are victorious!;Du bist siegreich!;Siete vittoriosi!;¡Has vencido!;¡Has sobrevivido!;你是胜利者!;あなたは勝利した;승리했습니다!;Sois vitoriosos!;Jesteś zwycięzcą!;Вы победили!;Sen muzaffersin!
;;;;;;;;;;;;
PREPARE_YOUR_RUN;Prepare your run;Bereite deinen Run vor;Préparez votre course;Prepara la tua corsa;Prepara tu carrera;准备好你的行动;走行の準備;달리기 준비;Prepare a sua corrida;Przygotowanie do biegu;Подготовьтесь к забегу;Koşunuzu hazırlayın
SELECT_MELEE_WEAPON;Select melee weapon;Wähle eine Nahkampfwaffe;Sélectionnez une arme de mêlée;Seleziona l'arma da mischia;Selecciona arma cuerpo a cuerpo;选择近战武器;近接武器選択;근접 무기 선택;Seleccionar arma branca;Wybierz broń do walki wręcz;Выберите оружие ближнего боя;Yakın dövüş silahı seç
SELECT_RANGE_WEAPON;Select range weapon;Wähle eine Fernkampfwaffe;Sélectionnez une arme à distance;Seleziona l'arma a distanza;Selecciona el arma de alcance;选择射程武器;射撃武器を選ぶ;원거리 무기 선택;Seleccionar arma de alcance;Wybierz broń zasięgową;Выберите оружие дальнего боя;Menzil silahını seçin
CHOOSE_YOUR_SKILLS;Choose your skills;Wähle deine Skills;Choisissez vos compétences;Scegli le tue abilità;Elige tus habilidades;选择你的技能;スキルを選択;기술 선택;Escolha as suas competências;Wybierz swoje umiejętności;Выберите свои навыки;Becerilerinizi seçin
LEADERBOARD;Leaderboard;Rangliste;Leaderboard;Classifica;Clasificación;排行榜;リーダーボード;순위표;Leaderboard;Tabela liderów;Таблица лидеров;Liderlik Tablosu
CHOOSE_MAP;Choose map;Map wählen;Choisir la carte;Scegli la mappa;Elige mapa;选择地图;マップを選択;지도 선택;Escolha o mapa;Wybierz mapę;Выберите карту;Harita seçin
ACHIEVEMENTS;Achievements;Errungenschaften;Réalisations;Risultati;Logros;成就;アチーブメント;업적;Realizações;Osiągnięcia;Достижения;Başarılar
UNLOCK;Unlock;freischalten;Déverrouiller;Sblocca;Desbloquear;解锁;アンロック;잠금 해제;Desbloquear;Odblokowanie;Разблокировать;Kilit açma
;;;;;;;;;;;;
AEODRA;Aeodra Arena;Aeodra-Arena;Arène d'Aeodra;Arena di Aeodra;Arena de Aeodra;艾奥德拉竞技场;アイオドラアリーナ;아에오드라 투기장;Aeodra Arena;Aeodra Arena;Арена Эодра;Aeodra Arena
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
UNUSED_SKILLPOINTS;Unused Skillpoints;Ungenutzte Skillpoints;Non utilisé skillpoints;Punti abilità non utilizzati;Puntos de habilidad no utilizados;未使用的技能点;未使用のスキルポイント;미사용 스킬 포인트;Pontos de Habilidade não utilizados;Niewykorzystane punkty umiejętności;Неиспользованные очки навыков;Kullanılmayan Beceri Puanları
UNUSED_SKILLPOINTS_INFO;You have unused skill points! Are you sure you want to start the next wave?;Du hast ungenutzte Skillpoints! Bist du sicher, dass du die nächste Wave starten willst?;Vous avez des points de compétence inutilisés ! Êtes-vous sûr de vouloir commencer la prochaine vague ?;Hai punti abilità non utilizzati! Sei sicuro di voler iniziare la prossima ondata?;¡Tienes puntos de habilidad sin usar! ¿Estás seguro de que quieres empezar la siguiente oleada?;你有未使用的技能点! 你确定你要开始下一波吗？;未使用のスキルポイントがあります 本当に次のウェーブを開始しますか？;사용하지 않은 스킬 포인트가 있습니다! 다음 웨이브를 시작하시겠습니까?;Tem pontos de habilidade não utilizados! Tem a certeza de que quer começar a próxima vaga?;Masz niewykorzystane punkty umiejętności! Czy na pewno chcesz rozpocząć kolejną falę?;У вас есть неиспользованные очки умений! Вы уверены, что хотите начать следующую волну?;Kullanılmamış beceri puanlarınız var! Bir sonraki dalgaya başlamak istediğine emin misin?
NEXT_WAVE;Next Wave;Nächste Wave;Vague suivante;Onda successiva;Siguiente oleada;下一波;次のウェーブ;다음 웨이브;Próxima Onda;Next Wave;Следующая волна;Sonraki Dalga
WAVE_SURVIVED;Wave survived;Wave überlebt;Vague survécue;Onda sopravvissuta;Oleada superada;已完成的浪潮;ウェーブが終了しました;웨이브 생존;Onda sobreviveu;Fala przetrwała;Волна устояла;Dalga hayatta kaldı
LEVEL_UP;Level Up;Level Up;Level Up;Level Up;Level Up;等级提升;レベルアップ;레벨 업;Nível acima;Poziom wyżej;Повышение уровня;Seviye Yükseltme
UNLOCKED_ACHIEVEMENTS;Unlocked Achievements;Freigegebene Errungenschaften;Réalisations débloquées;Obiettivi sbloccati;Logros desbloqueados;解锁的成就;アンロックされたアチーブメント;도전 과제 잠금 해제;Realizações Desbloqueadas;Odblokowane osiągnięcia;Разблокированные достижения;Kilidi Açılmış Başarılar
NEW_MAP_DIFFICULTY_UNLOCKED;New map difficulty unlocked!;Neue Map-Schwierigkeit freigeschaltet!;Nouvelle difficulté de carte débloquée !;Nuova difficoltà della mappa sbloccata!;¡Nuevo mapa de dificultad desbloqueado!;新的地图难度已解锁!;新しいマップの難易度をアンロックした;새로운 맵 난이도가 잠금 해제되었습니다!;Nova dificuldade do mapa desbloqueada!;Odblokowano nowy poziom trudności mapy!;Разблокирована новая сложность карты!;Yeni harita zorluğunun kilidi açıldı!
TIER;Tier;Stufe;Niveau;Livello;Nivel;级别;ティア;티어;Tier;Zwierzę;Животные;Hayvan
ADDITIONAL_RANDOM_SKILLS;Additional random skills will be added to skill spawn pool!;Zusätzliche zufällige Skills werden zum Skill-Spawn-Pool hinzugefügt!;Des compétences aléatoires supplémentaires seront ajoutées au pool de compétences !;Altre abilità casuali saranno aggiunte al pool di spawn delle abilità!;Se añadirán habilidades aleatorias adicionales a la reserva de habilidades.;额外的随机技能将被添加到技能产卵池中!;スキルスポーンプールにランダムスキルが追加されました。;스킬 스폰 풀에 무작위 스킬이 추가됩니다!;Serão acrescentadas competências aleatórias adicionais à piscina de desovagem de competências!;Dodatkowe losowe umiejętności zostaną dodane do puli odradzania umiejętności!;Дополнительные случайные навыки будут добавлены в пул спавна навыков!;Beceri ortaya çıkma havuzuna ek rastgele beceriler eklenecek!
;;;;;;;;;;;;
MAP_TIER_0;Map Tier 1;Map Stufe 1;Carte niveau 1;Mappa Livello 1;Mapa nivel 1;地图1级;地図階層1;지도 티어 1;Mapa Tier 1;Poziom mapy 1;Карта Уровень 1;Harita Kademe 1
MAP_TIER_1;Map Tier 2;Map Stufe 2;Carte niveau 2;Mappa Livello 2;Mapa nivel 2;第2层地图;地図階層2;지도 티어 2;Mapa Tier 2;Poziom mapy 2;Карта Уровень 2;Harita Kademe 2
