id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
ACHIEV_MOUNTAINS_TIER_4_DESC;Defeat the endboss in the Mountain Peaks on tier 4;Besiege den Endboss in den Berggipfeln auf Stufe 4.;Vaincre le boss final dans les pics montagneux au niveau 4.;Sconfiggi il boss finale nelle Cime montuose al livello 4;Derrota al jefe final en los Picos montañosos en el nivel 4;在第4层的山峰上击败终结者。;Tier4 山頂のエンドボスを倒した;4티어 산봉우리에서 최종 보스 처치하기;Derrotar o endboss nos Picos da Montanha no nível 4;Pokonaj bossa końcowego w Górskich Szczytach na poziomie 4.;Победите эндбосса в Горных вершинах на 4-м уровне;Seviye 4'te Dağ Tepeleri'ndeki son patronu yen
ACHIEV_LAVA_TIER_4_DESC;Defeat the endboss in the Forlorn Lands on tier 4;Besiege den Endboss in den Verlorenen Landen auf Stufe 4.;Vaincre le boss final dans les Terres désolées au niveau 4.;Sconfiggi il boss finale nelle Terre Perdute al livello 4;Derrota al jefe final en las Tierras desoladas en el nivel 4;在第4层的荒芜之地击败终结者。;Forlorn Lands on tier 4 でエンドボスを倒した。;4티어 황폐한 땅에서 최종 보스 처치하기;Derrotar o chefe final nas Terras Desesperadas na camada 4;Pokonaj bossa końcowego na opuszczonych ziemiach na poziomie 4.;Победите эндбосса в Затерянных землях на 4-м уровне;Aşama 4'te Yitik Topraklar'daki son patronu yen
ACHIEV_SWAMP_TIER_4_DESC;Defeat the endboss in the Swamp on tier 4;Besiege den Endboss im Sumpf auf Stufe 4.;Vaincre le boss final dans le marais au niveau 4.;Sconfiggi il boss finale nella Palude al livello 4;Derrota al jefe final del Pantano en el nivel 4;在第4层的沼泽地中击败终结者。;Tier 4 の Swamp でエンドボスを倒した;4티어 늪지대의 엔드보스 처치하기;Derrotar o endboss no Pântano no nível 4;Pokonaj bossa końcowego na Bagnach na poziomie 4.;Победите босса в Болоте на 4-м уровне;Kademe 4'te Bataklıktaki son patronu yen
ACHIEV_VOID_TIER_4_DESC;Defeat the endboss in The Void on tier 4;Besiege den Endboss in der Leere auf Stufe 4.;Vaincre le boss final dans le Vide au niveau 4.;Sconfiggi il boss finale nel Vuoto al livello 4;Derrota al jefe final del Vacío en el nivel 4;在第4层击败虚空中的终结者。;Tier 4 の The Void のエンドボスを倒した;4티어 공허의 엔드보스 처치하기;Derrotar o endboss em The Void no nível 4;Pokonaj bossa końcowego w Pustce na poziomie 4.;Победите эндбосса в The Void на 4 уровне;The Void'deki son patronu 4. kademede yen
ACHIEV_CAVE_TIER_4_DESC;Defeat the endboss in the Caves on tier 4;Besiege den Endboss in den Höhlen auf Stufe 4.;Vaincre le boss final dans les grottes au niveau 4.;Sconfiggi il boss finale nelle Grotte al livello 4;Derrota al jefe final de las Cuevas en el nivel 4;在第4层击败山洞里的最后一个BOSS。;Tier 4 の Caves のエンドボスを倒した;4티어 동굴의 엔드보스 처치하기;Derrotar o endboss nas Grutas no nível 4;Pokonaj bossa końcowego w jaskiniach na poziomie 4.;Победите эндбосса в Пещерах на 4-м уровне;Katman 4'te Mağaralardaki son patronu yen
ACHIEV_AEODRA_TIER_4_DESC;Defeat the endboss in the Aeodra Arena on tier 4;Besiege den Endboss in der Aeodra-Arena auf Stufe 4.;Vaincre le boss final dans l'arène d'Aeodra au niveau 4.;Sconfiggi il boss finale nell'Arena di Aeodra al livello 4;Derrota al jefe final de la Arena de Aeodra en el nivel 4;在第4层击败Aeodra竞技场的BOSS。;Tier 4 の Aeodra Arena のエンドボスを倒す;4티어 아에오드라 투기장에서 최종 보스 처치하기;Derrotar o endboss na Arena Aeodra no nível 4;Pokonaj bossa końcowego na arenie Aeodra na poziomie 4.;Победите эндбосса на Арене Эодры на 4-м уровне;Aeodra Arena'daki son patronu 4. kademede yen
ACHIEV_STONEHOLD_TIER_4_DESC;Defeat the endboss in the Stonehold on tier 4;Besiege den Endboss in Stonehold auf Stufe 4.;Vaincre le boss de fin dans la Forteresse de pierre au niveau 4;Sconfiggi l'endboss nella Stonehold al livello 4;Derrota al jefe final de Stonehold en el nivel 4;击败第 4 层石堡中的终结者;Tier4でストーンホールドのエンドボスを倒す;4티어 돌 거점에서 최종 보스 처치하기;Derrotar o endboss na Fortaleza de Pedra no nível 4;Pokonaj bossa końcowego w Kamiennej Twierdzy na poziomie 4.;Победите эндбосса в Стоунхолде на 4-м уровне;Seviye 4'te Taş Kale'deki son patronu yen
ACHIEV_BEACH_TIER_4_DESC;Defeat the endboss in the Beach on tier 4;Besiege den Endboss am Strand auf Stufe 4.;Vaincre le boss de fin à la Plage au niveau 4;Sconfiggi il boss finale nella Spiaggia al livello 4;Derrota al jefe final de la Playa en el nivel 4;击败第 4 层海滩的终结者;Tier4のビーチでエンドボスを倒す;4티어 해변에서 최종 보스 처치하기;Derrotar o endboss na Praia no nível 4;Pokonaj bossa końcowego na plaży na poziomie 4.;Победите босса в Пляже на 4 уровне;Seviye 4'te Plaj'daki son patronu yen
ACHIEV_HIDEOUT_TIER_4_DESC;Defeat the endboss in the Hideout on tier 4;Besiege den Endboss im Versteck auf Stufe 4.;Vaincre le boss de fin dans le Hideout au niveau 4;Sconfiggi il boss finale nel Nascondiglio al livello 4;Derrota al jefe final en el Escondite en el nivel 4;击败第 4 层藏身处的终结者;Tier4の隠れ家でエンドボスを倒す;4티어 은신처에서 최종 보스 처치하기;Derrotar o endboss no Esconderijo no nível 4;Pokonaj bossa końcowego w Kryjówce na poziomie 4.;Победите босса в убежище на 4-м уровне;Katman 4'teki Sığınak'ta son patronu yen
ACHIEV_GATEKEEPER_TIER_4_DESC;Defeat the endboss in the Aureate Dome on tier 4;Besiege den Endboss in der Aureat-Kuppel auf Stufe 4.;Vaincre le boss de fin dans le Dôme d'Aureate au niveau 4;Sconfiggi il boss finale nella Cupola Aureata al livello 4;Derrota al jefe final en la Cúpula Aureate en el nivel 4;打败第 4 层奥瑞特穹顶的终结者;Tier4のAureate Domeでエンドボスを倒す;4티어 아우레트 돔에서 최종 보스 처치하기;Derrotar o endboss na Cúpula Aureate no nível 4;Pokonaj bossa końcowego w Aureate Dome na poziomie 4.;Победите эндбосса в Куполе Ауреаты на 4-м уровне;Aşama 4'te Aureate Dome'daki son patronu yen
ACHIEV_COURTYARD_TIER_4_DESC;Defeat the endboss in the Courtyard of Ankerath on tier 4;Besiege den Endboss im Hof von Ankerath auf Stufe 4.;Vaincre le boss de fin dans la Cour d'Ankerath au niveau 4;Sconfiggi il boss finale nel Cortile di Ankerath al livello 4;Derrota al jefe final en el Patio de Ankerath en el nivel 4.;打败第 4 层安克拉斯庭院的终结者;Tier4のAnkerathの中庭でエンドボスを倒す;4티어 안커라스의 안뜰에서 최종 보스 처치하기;Derrotar o endboss no Pátio de Ankerath no nível 4;Pokonaj bossa końcowego na Dziedzińcu Ankeratha na poziomie 4.;Победите эндбосса во дворе Анкерата на четвертом уровне;Kademe 4'te Ankerath Avlusu'ndaki son patronu yen
ACHIEV_DESCENT_TIER_4_DESC;Defeat the endboss in the Descent on tier 4;Besiegt den Endboss im Abstieg auf Stufe 4.;Vaincre le boss de fin dans la Descente au niveau 4;Sconfiggi il boss finale nella Discesa al livello 4;Derrota al jefe final en el Descenso en el nivel 4.;"击败第 4 层 ""下降 ""中的终结者";Tier 4のDescentでエンドボスを倒す;4티어 강림에서 최종 보스 처치하기;Derrotar o endboss na Descida no nível 4;Pokonaj bossa końcowego w Zejściu na poziomie 4.;Победите эндбосса в Спуск на 4 уровне;Kademe 4'te İniş'teki son patronu yen
;;;;;;;;;;;;
ACHIEV_CELLAR_TIER_5_DESC;Defeat the endboss in the Basement on tier 5;Besiege den Endboss im Gewölbe auf Stufe 5.;Vaincre l'endboss dans le sous-sol au niveau 5.;Sconfiggi l'endboss nei sotterranei al livello 5;Derrota al jefe final del Sótano en el nivel 5;在第5层击败地下室的终结者。;Tier5 地下室のエンドボスを倒した;5티어 지하실에서 최종 보스 처치하기;Derrotar o endboss na cave no nível 5;Pokonaj bossa końcowego w piwnicy na poziomie 5.;Победите эндбосса в подвале на 5-м уровне;Katman 5'te Bodrum'daki son patronu yen
ACHIEV_WOODS_TIER_5_DESC;Defeat the endboss in the Forests on tier 5;Besiege den Endboss in den Wäldern auf Stufe 5.;Vaincre l'endboss dans les Forêts au niveau 5.;Sconfiggere l'endboss nelle Foreste al livello 5;Derrota al jefe final de los Bosques en el nivel 5;在第5层击败森林里的终结者。;Tier 5 の「森」のエンドボスを倒した;5티어 숲에서 최종 보스 처치하기;Derrotar o endboss nas Florestas na camada 5;Pokonaj bossa końcowego w lasach na poziomie 5.;Победите эндбосса в Лесах на 5 уровне;Katman 5'te Ormanlardaki son patronu yen
ACHIEV_SANDS_TIER_5_DESC;Defeat the endboss in the Eternal Sands on tier 5;Besiege den Endboss in den Ewigen Sanden auf Stufe 5.;Vaincre le boss final dans les Sables éternels au niveau 5.;Sconfiggi il boss finale nelle Sabbie Eterne al livello 5;Derrota al jefe final en las Arenas Eternas en el nivel 5;在第5层击败永恒之沙的终结者。;Tier 5 の Eternal Sands のエンドボスを倒した。;5티어 영원의 모래에서 최종 보스 처치하기;Derrotar o chefe final nas Areias Eternas no nível 5;Pokonaj bossa końcowego w Wiecznych Piaskach na poziomie 5.;Победите эндбосса в Вечных песках на 5-м уровне;Sonsuz Kumlar'daki son patronu kademe 5'te yen
ACHIEV_ICE_TIER_5_DESC;Defeat the endboss in the Frozen Plains on tier 5;Besiege den Endboss in den Gefrorenen Ebenen auf Stufe 5.;Vaincre le boss final dans les plaines gelées au niveau 5.;Sconfiggi il boss finale nelle Pianure ghiacciate al livello 5;Derrota al jefe final en las Llanuras Heladas en el nivel 5;在第5层的冰冻平原上击败终结者。;Frozen Plains のエンドボスを倒した (Tier5)。;5티어 얼어붙은 평원에서 최종 보스 처치하기;Derrotar o endboss nas Planícies Congeladas no nível 5;Pokonaj bossa końcowego na Mroźnych Równinach na poziomie 5.;Победите эндбосса в Замерзших равнинах на 5 уровне;Kademe 5'te Donmuş Ovalar'daki son patronu yen
ACHIEV_MOUNTAINS_TIER_5_DESC;Defeat the endboss in the Mountain Peaks on tier 5;Besiege den Endboss in den Berggipfeln auf Stufe 5.;Vaincre le boss final dans les pics montagneux au niveau 5.;Sconfiggi il boss finale nelle Cime montuose al livello 5;Derrota al jefe final en los Picos montañosos en el tier 5;在第5层的山峰上击败终结者。;Tier5 山頂のエンドボスを倒した;5티어 산봉우리에서 최종 보스 처치하기;Derrotar o endboss nos Picos da Montanha no nível 5;Pokonaj bossa końcowego w Górskich Szczytach na poziomie 5.;Победите эндбосса в Горных вершинах на 5-м уровне;Seviye 5'te Dağ Tepeleri'ndeki son patronu yen
ACHIEV_LAVA_TIER_5_DESC;Defeat the endboss in the Forlorn Lands on tier 5;Besiege den Endboss in den Verlorenen Landen auf Stufe 5.;Vaincre le boss final dans les Terres désolées au niveau 5.;Sconfiggi il boss finale nelle Terre Perdute al livello 5;Derrota al jefe final de las Tierras desoladas en el nivel 5;"在第5层的 ""荒芜之地 ""击败最终BOSS。";Forlorn Lands on tier 5 でエンドボスを倒した。;5티어 버려진 땅에서 최종 보스 처치하기;Derrotar o endboss nas Terras Desesperadas na camada 5;Pokonaj bossa końcowego na opuszczonych ziemiach na poziomie 5.;Победите эндбосса в Запределье на 5 уровне;Aşama 5'te Yitik Topraklar'daki son patronu yen
ACHIEV_SWAMP_TIER_5_DESC;Defeat the endboss in the Swamp on tier 5;Besiege den Endboss im Sumpf auf Stufe 5.;Vaincre le boss final dans le marais au niveau 5.;Sconfiggi il boss finale nella Palude al livello 5;Derrota al jefe final del Pantano en el nivel 5;在第5层的沼泽地中击败终结者。;Tier5 で「沼地」のエンドボスを倒した;5티어 늪지대의 엔드보스 처치하기;Derrotar o endboss no Pântano na camada 5;Pokonaj bossa końcowego na Bagnach na poziomie 5.;Победите босса в Болоте на 5 уровне;Bataklıktaki son patronu 5. kademede yen
ACHIEV_VOID_TIER_5_DESC;Defeat the endboss in The Void on tier 5;Besiege den Endboss in der Leere auf Stufe 5.;Vaincre le boss final dans le Vide au niveau 5.;Sconfiggi il boss finale nel Vuoto al livello 5;Derrota al jefe final del Vacío en el nivel 5;在第5层击败虚空中的终结者。;Tier5 で The Void のエンドボスを倒した;5티어 공허의 최종 보스 처치하기;Derrotar o endboss em The Void no nível 5;Pokonaj bossa końcowego w Pustce na poziomie 5.;Победите эндбосса в The Void на 5 уровне;The Void'deki son patronu 5. kademede yen
ACHIEV_CAVE_TIER_5_DESC;Defeat the endboss in the Caves on tier 5;Besiege den Endboss in den Höhlen auf Stufe 5.;Vaincre le boss final dans les grottes au niveau 5.;Sconfiggi il boss finale nelle Grotte al livello 5;Derrota al jefe final de las Cuevas en el nivel 5;在第5层击败山洞里的终结者。;Tier5 で「洞窟」のエンドボスを倒した;5티어 동굴의 엔드보스 처치하기;Derrotar o endboss nas Grutas no nível 5;Pokonaj bossa końcowego w jaskiniach na poziomie 5.;Победите эндбосса в Пещерах на 5 уровне;Katman 5'te Mağaralardaki son patronu yen
ACHIEV_AEODRA_TIER_5_DESC;Defeat the endboss in the Aeodra Arena on tier 5;Besiegt den Endboss in der Aeodra-Arena auf Stufe 5.;Vaincre le boss final dans l'arène d'Aeodra au niveau 5.;Sconfiggi il boss finale nell'Arena di Aeodra al livello 5;Derrota al jefe final de la Arena de Aeodra en el nivel 5;在第5层击败Aeodra竞技场的BOSS。;Tier 5 で Aeodra Arena のエンドボスを倒す;5티어 아에오드라 투기장에서 최종 보스 처치하기;Derrotar o endboss na Arena Aeodra no nível 5;Pokonaj bossa końcowego na Aeodra Arena na poziomie 5.;Победите эндбосса на Арене Эодры на 5-м уровне;Aeodra Arena'daki son patronu 5. kademede yen
ACHIEV_STONEHOLD_TIER_5_DESC;Defeat the endboss in the Stonehold on tier 5;Besiege den Endboss in Stonehold auf Stufe 5.;Vaincre le boss de fin dans la Forteresse de pierre au niveau 5;Sconfiggi l'endboss nella Stonehold al livello 5;Derrota al jefe final de Stonehold en el nivel 5;在第 5 层打败石寨的终结者;Tier5でストーンホールドのエンドボスを倒す;5티어 돌 거점에서 최종 보스 처치하기;Derrotar o endboss na Fortaleza de Pedra no nível 5;Pokonaj bossa końcowego w Kamiennej Twierdzy na poziomie 5.;Победите эндбосса в Стоунхолде на 5-м уровне;Seviye 5'te Taş Kale'deki son patronu yen
ACHIEV_BEACH_TIER_5_DESC;Defeat the endboss in the Beach on tier 5;Besiege den Endboss am Strand auf Stufe 5.;Vaincre le boss de fin à la Plage au niveau 5;Sconfiggi il boss finale nella Spiaggia al livello 5;Derrota al jefe final de la Playa en el nivel 5;击败第 5 层海滩的终结者;Tier5のビーチでエンドボスを倒す;5티어 해변에서 최종 보스 처치하기;Derrotar o endboss na Praia no nível 5;Pokonaj bossa końcowego na plaży na poziomie 5.;Победите босса в Пляже на 5 уровне;Seviye 5'te Plajdaki son patronu yen
ACHIEV_HIDEOUT_TIER_5_DESC;Defeat the endboss in the Hideout on tier 5;Besiege den Endboss im Versteck auf Stufe 5.;Vaincre le boss de fin dans le Hideout au niveau 5;Sconfiggi il boss finale nel Nascondiglio al livello 5;Derrota al jefe final en el Escondite en el nivel 5;打败第 5 层藏身处的终结者;Tier5の隠れ家でエンドボスを倒す;5티어 은신처에서 최종 보스 처치하기;Derrotar o endboss no Esconderijo no nível 5;Pokonaj bossa końcowego w Kryjówce na poziomie 5.;Победите босса в убежище на 5-м уровне;Katman 5'teki Sığınak'ta son patronu yen
ACHIEV_GATEKEEPER_TIER_5_DESC;Defeat the endboss in the Aureate Dome on tier 5;Besiege den Endboss in der Aureat-Kuppel auf Stufe 5.;Vaincre le boss de fin dans le Dôme d'Aureate au niveau 5;Sconfiggi il boss finale nella Cupola Aureata al livello 5;Derrota al jefe final en la Cúpula Aureate en el nivel 5;打败第 5 层奥瑞特穹顶的终结者;Tier5のAureate Domeでエンドボスを倒す;5티어 아우레트 돔에서 최종 보스 처치하기;Derrotar o endboss na Cúpula Aureate no nível 5;Pokonaj bossa końcowego w Aureate Dome na poziomie 5.;Победите эндбосса в Куполе Ауреаты на 5-м уровне;Katman 5'te Aureate Dome'daki son patronu yen
ACHIEV_COURTYARD_TIER_5_DESC;Defeat the endboss in the Courtyard of Ankerath on tier 5;Besiege den Endboss im Hof von Ankerath auf Stufe 5.;Vaincre le boss de fin dans la Cour d'Ankerath au niveau 5;Sconfiggi il boss finale nel Cortile di Ankerath al livello 5;Derrota al jefe final en el Patio de Ankerath en el nivel 5;打败第 5 层安克拉斯庭院的终结者;Tier5のAnkerathの中庭でエンドボスを倒す;5티어 안커라스의 안뜰에서 최종 보스 처치하기;Derrotar o endboss no Pátio de Ankerath no nível 5;Pokonaj bossa końcowego na Dziedzińcu Ankeratha na poziomie 5.;Победите эндбосса во дворе Анкерата на 5 уровне;Kademe 5'te Ankerath Avlusu'ndaki son patronu yen
ACHIEV_DESCENT_TIER_5_DESC;Defeat the endboss in the Descent on tier 5;Besiegt den Endboss im Abstieg auf Stufe 5.;Vaincre le boss de fin dans la Descente au niveau 5;Sconfiggi il boss finale nella Discesa al livello 5;Derrota al jefe final en el Descenso en el nivel 5;在第 5 层的下降通道击败终结者;Tier 5のDescentでエンドボスを倒す;5티어 강림에서 최종 보스 처치하기;Derrotar o endboss na Descida no nível 5;Pokonaj bossa końcowego w Zejściu na poziomie 5.;Победите эндбосса в Спусках на 5 уровне;Kademe 5'te İniş'teki son düşmanı yen
;;;;;;;;;;;;
ACHIEV_CHARACTER_DAROKIN_TIER_1_DESC;Defeat endboss on map tier 1 with Darokin;Besiege den Endboss auf der Map Stufe 1 mit Darokin.;Battre le boss final du niveau 1 de la carte avec Darokin.;Sconfiggi il boss finale della mappa di livello 1 con Darokin;Derrota al jefe final del mapa de nivel 1 con Darokin;与达罗金一起击败第1层地图上的终结者;マップTier 1のエンドボスをDarokinで撃破した。;다로킨과 함께 맵 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 com Darokin;Pokonaj bossa na mapie poziomu 1 z Darokinem;Победите эндбосса на карте первого уровня с помощью Дарокина;Darokin ile 1. kademe haritada endboss'u yen
ACHIEV_CHARACTER_DAROKIN_TIER_3_DESC;Defeat endboss on map tier 3 with Darokin;Besiege den Endboss auf Map Stufe 3 mit Darokin.;Battre le boss final du niveau 3 de la carte avec Darokin.;Sconfiggi il boss finale del livello 3 della mappa con Darokin;Derrota al jefe final del mapa de nivel 3 con Darokin;用Darokin打败地图上第3层的boss;マップTier 3のエンドボスをDarokinで撃破した。;다로킨과 함께 맵 3단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 3 com Darokin;Pokonaj bossa końcowego na mapie poziomu 3 z Darokinem;Победите эндбосса на карте третьего уровня с помощью Дарокина;Darokin ile 3. kademe haritada endboss'u yen
ACHIEV_CHARACTER_DAROKIN_TIER_5_DESC;Defeat endboss on map tier 5 with Darokin;Besiege den Endboss auf der Map Stufe 5 mit Darokin.;Vaincre le boss final du niveau 5 de la carte avec Darokin.;Sconfiggi il boss finale della mappa livello 5 con Darokin;Derrota al jefe final del mapa de nivel 5 con Darokin;用达罗金击败第5层地图上的boss;マップTier 5のエンドボスをダロキンで倒した。;다로킨과 함께 맵 5단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 5 com Darokin;Pokonaj bossa końcowego na mapie poziomu 5 z Darokinem;Победите эндбосса на карте пятого уровня с помощью Дарокина;Darokin ile 5. kademe haritada endboss'u yen
;;;;;;;;;;;;
ACHIEV_CHARACTER_GOLADIR_TIER_1_DESC;Defeat endboss on map tier 1 with Goladir;Besiege den Endboss auf Map Stufe 1 mit Goladir.;Vaincre le boss final du niveau 1 de la carte avec Goladir.;Sconfiggi il boss finale della mappa livello 1 con Goladir;Derrota al jefe final del mapa de nivel 1 con Goladir;用戈拉迪尔击败第一层地图上的boss;マップTier 1のエンドボスをGoladirで撃破した。;골라디르와 함께 맵 1단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 com Goladir;Pokonaj bossa na mapie poziomu 1 z Goladirem;Победите эндбосса на карте первого уровня с помощью Голадира;Goladir ile 1. kademe haritada endboss'u yen
ACHIEV_CHARACTER_GOLADIR_TIER_3_DESC;Defeat endboss on map tier 3 with Goladir;Besiege den Endboss auf Map Stufe 3 mit Goladir.;Vaincre le boss final du niveau 3 de la carte avec Goladir.;Sconfiggi il boss finale della mappa livello 3 con Goladir;Derrota al jefe final del mapa de nivel 3 con Goladir;用戈拉迪尔击败第3层地图上的终结者;GoladirでマップTier 3のエンドボスを倒した。;골라디르와 함께 지도 3단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 3 com Goladir;Pokonaj bossa na mapie 3 poziomu z Goladirem;Победите эндбосса на карте третьего уровня с помощью Голадира;Goladir ile 3. kademe haritada endboss'u yen
ACHIEV_CHARACTER_GOLADIR_TIER_5_DESC;Defeat endboss on map tier 5 with Goladir;Besiege den Endboss auf Map Stufe 5 mit Goladir.;Vaincre le boss final du niveau 5 de la carte avec Goladir.;Sconfiggi il boss finale della mappa livello 5 con Goladir;Derrota al jefe final del mapa de nivel 5 con Goladir;用戈拉迪尔击败第5层地图上的头目;マップTier 5のエンドボスをGoladirで倒す;골라디르와 함께 맵 5티어 최종 보스 처치하기;Derrotar endboss no mapa de nível 5 com Goladir;Pokonaj bossa na mapie poziomu 5 z Goladirem;Победите эндбосса на карте пятого уровня с помощью Голадира;Goladir ile 5. kademe haritada endboss'u yen
;;;;;;;;;;;;
ACHIEV_CHARACTER_HELEJA_TIER_1_DESC;Defeat endboss on map tier 1 with Heleja;Besiege den Endboss auf Map Stufe 1 mit Heleja.;Battre l'endboss du niveau 1 de la carte avec Heleja.;Sconfiggi il boss finale del livello 1 della mappa con Heleja;Derrota al jefe final del mapa de nivel 1 con Heleja;用Heleja击败第一层地图上的终结者;マップTier 1のエンドボスをHelejaで倒す;헬레야와 함께 지도 1단계에서 최종 보스 처치하기;Chefe final derrotado no mapa de nível 1 com Heleja;Pokonaj bossa na mapie poziomu 1 z Heleją;Победите эндбосса на карте уровня 1 с помощью Хеледжи;Heleja ile 1. kademe haritada endboss'u yen
ACHIEV_CHARACTER_HELEJA_TIER_3_DESC;Defeat endboss on map tier 3 with Heleja;Besiege den Endboss auf Map Stufe 3 mit Heleja.;Battre le boss final du niveau 3 de la carte avec Heleja.;Sconfiggi il boss finale del livello 3 della mappa con Heleja;Derrota al jefe final del mapa de nivel 3 con Heleja;用Heleja击败第三层地图上的boss;マップTier 3のエンドボスをHelejaで倒した;헬레야와 함께 지도 3단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 3 com Heleja;Pokonaj bossa na mapie poziomu 3 z Heleją;Победите эндбосса на карте третьего уровня с помощью Хеледжи;Heleja ile 3. kademe haritada endboss'u yen
ACHIEV_CHARACTER_HELEJA_TIER_5_DESC;Defeat endboss on map tier 5 with Heleja;Besiege den Endboss auf Map Stufe 5 mit Heleja.;Vaincre le boss final du niveau 5 de la carte avec Heleja.;Sconfiggi il boss finale del livello 5 della mappa con Heleja;Derrota al jefe final del mapa de nivel 5 con Heleja;用Heleja打败第5层地图上的最终BOSS;マップTier 5のエンドボスをHelejaで倒す;헬레야와 함께 맵 5티어에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 5 com Heleja;Pokonaj bossa na mapie poziomu 5 z Heleją;Победите эндбосса на карте пятого уровня с помощью Хеледжи;Heleja ile 5. kademe haritada endboss'u yen
;;;;;;;;;;;;
ACHIEV_CHARACTER_DARK_WANDERER_TIER_1_DESC;Defeat endboss on map tier 1 with Dark Wanderer;Besiege den Endboss auf Map Stufe 1 mit Dunkler Wanderer.;Battre le boss final du niveau 1 de la carte avec Dark Wanderer.;Sconfiggi l'endboss della mappa di livello 1 con l'Errante Oscuro;Derrota al jefe final del mapa de nivel 1 con Dark Wanderer;用黑暗流浪者击败第一层地图上的终结者;マップTier 1のエンドボスをDark Wandererで倒した。;어둠의 방랑자와 함께 지도 1단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 com Dark Wanderer;Pokonaj bossa na mapie poziomu 1 za pomocą Mrocznego Wędrowca.;Победите эндбосса на карте уровня 1 с помощью Темного странника;Dark Wanderer ile 1. kademe haritada endboss'u yen
ACHIEV_CHARACTER_DARK_WANDERER_TIER_3_DESC;Defeat endboss on map tier 3 with Dark Wanderer;Besiege den Endboss auf Map Stufe 3 mit Dunkler Wanderer.;Vaincre le boss final du niveau 3 de la carte avec Dark Wanderer.;Sconfiggi il boss finale del livello 3 della mappa con il Vagabondo Oscuro;Derrota al jefe final del mapa de nivel 3 con Dark Wanderer;用黑暗流浪者击败第三层地图上的终结者;マップTier 3のエンドボスをDeep Purpleで撃破した。;어둠의 방랑자와 함께 지도 3단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 3 com Dark Wanderer;Pokonaj bossa na mapie poziomu 3 przy użyciu Mrocznego Wędrowca.;Победите эндбосса на карте третьего уровня с помощью Темного странника;Dark Wanderer ile 3. kademe haritada endboss'u yen
ACHIEV_CHARACTER_DARK_WANDERER_TIER_5_DESC;Defeat endboss on map tier 5 with Dark Wanderer;Besiege den Endboss auf Map Stufe 5 mit Dunkler Wanderer.;Vaincre le boss final du niveau 5 de la carte avec Dark Wanderer.;Sconfiggi il boss finale del livello 5 della mappa con l'Errante Oscuro;Derrota al jefe final del mapa de nivel 5 con Dark Wanderer;"用 ""黑暗流浪者 ""打败第5层地图上的最后一个BOSS";マップTier 5のエンドボスをDeep Purpleで倒した。;어둠의 방랑자와 함께 지도 5단계에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 5 com Dark Wanderer;Pokonaj bossa na mapie poziomu 5 przy użyciu Mrocznego Wędrowca.;Победите конечного босса на карте пятого уровня с помощью Темного странника;Dark Wanderer ile 5. kademe haritada endboss'u yen
;;;;;;;;;;;;
ACHIEV_CHARACTER_FARMER_TIER_1_DESC;Defeat endboss on map tier 1 with Farmer;Besiege den Endboss auf Map Stufe 1 mit Farmer.;Battre le boss final du niveau 1 de la carte avec Farmer.;Sconfiggi il boss finale del livello 1 della mappa con l'Agricoltore;Derrota al jefe final del mapa de nivel 1 con Granjero;用农夫击败第一层地图上的终结者;マップTier 1のエンドボスをFarmerで倒した。;농부와 함께 지도 티어 1에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 1 com Agricultor;Pokonaj bossa na mapie poziomu 1 z Farmerem;Победите конечного босса на карте уровня 1 с помощью фермера;Çiftçi ile 1. kademe haritada endboss'u yen
ACHIEV_CHARACTER_FARMER_TIER_3_DESC;Defeat endboss on map tier 3 with Farmer;Besiege den Endboss auf Map Stufe 3 mit Farmer.;Battre le boss final du niveau 3 de la carte avec Farmer.;Sconfiggi il boss finale del livello 3 della mappa con l'Agricoltore;Derrota al jefe final del mapa de nivel 3 con Granjero;用农夫打败第三层地图上的boss;マップ Tier 3 のエンドボスを Farmer で倒した。;농부와 함께 지도 티어 3에서 최종 보스 처치하기;Derrotar endboss no mapa de nível 3 com Agricultor;Pokonaj bossa na mapie poziomu 3 z Farmerem;Победите конечного босса на карте третьего уровня с помощью фермера;Farmer ile 3. kademe haritada endboss'u yen
