id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
SKILL_HIT_BURN_DESC;Your hits burn the ground below the enemys. Area scales with AoE size. ;Deine Treffer verbrennen den Boden unter den Gegnern. Der Bereich skaliert mit der AoE-Größe.;Vos coups brûlent le sol sous les ennemis. La zone s'étend avec la taille de l'AoE.;I tuoi colpi bruciano il terreno sotto i nemici. L'area scala con la dimensione dell'AoE.;Tus golpes queman el suelo bajo los enemigos. El área se escala con el tamaño del AoE.;你的命中会烧毁敌人下面的地面。面积随AOE大小而变化。;ヒットした敵の下の地面を焼く。範囲はAoEサイズに比例する。;적을 공격하면 적의 아래쪽 땅이 불타오릅니다. 범위가 광역 효과 크기에 따라 확장됩니다. ;Os seus golpes queimam o chão por baixo dos clisteres. Escalas de área com tamanho AoE. ;Trafienia podpalają ziemię pod wrogami. Obszar skaluje się wraz z rozmiarem AoE.;Ваши удары сжигают землю под врагами. Область действия зависит от размера АоЕ.;Vuruşlarınız düşmanların altındaki zemini yakar. Alan AoE boyutuyla ölçeklenir.
SKILL_MELEE_HIT_BURN_DESC;Your melee hits burn the ground below the enemys. Area scales with AoE size. ;Deine Nahkampftreffer verbrennen Boden unter den Gegnern. Der Bereich skaliert mit der AoE-Größe. ;Vos coups de mêlée brûlent le sol sous les ennemis. La zone s'adapte à la taille de l'AoE.;I tuoi colpi in mischia bruciano il terreno sotto i nemici. L'area scala con la dimensione dell'AoE. ;Tus golpes cuerpo a cuerpo queman el suelo bajo los enemigos. El área escala con el tamaño del AoE. ;近战攻击命中时，会点燃敌人脚下的地面。区域大小受AOE大小影响。;あなたのMeleeヒットは敵の下の地面を燃やす。範囲はAoEの大きさによって変化する。;근접 공격이 적의 아래쪽 땅을 불태웁니다. 범위가 광역 공격의 크기에 따라 확장됩니다. ;Os seus golpes de corpo a corpo queimam o solo por baixo dos clisteres. Escalas de área com tamanho de AoE. ;Trafienia w zwarciu podpalają ziemię pod wrogami. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваши удары ближнего боя сжигают землю под врагами. Область действия зависит от размера АоЕ.;Yakın dövüş vuruşlarınız düşmanların altındaki zemini yakar. Alan AoE boyutuyla ölçeklenir.
SKILL_MELEE_ATK_BURN_DESC;Your melee attacks burn the ground below you on each attack. Area scales with AoE size. ;Deine Nahkampfangriffe verbrennen den Boden unter dir. Der Bereich skaliert mit der AoE-Größe. ;Vos attaques de mêlée brûlent le sol sous vos pieds à chaque attaque. La zone s'adapte à la taille de l'AoE.;I tuoi attacchi in mischia bruciano il terreno sotto di te ad ogni attacco. L'area scala con la dimensione dell'AoE. ;Tus ataques cuerpo a cuerpo queman el suelo debajo de ti en cada ataque. El área escala con el tamaño del AoE. ;近战攻击时，会点燃你脚下的地面。区域大小受AOE大小影响。;近接攻撃は攻撃するたびに下の地面を焼く。エリアはAoEの大きさによって変化する。;근접 공격이 적을 공격할 때마다 적 아래 땅을 불태웁니다. 범위가 광역 공격의 크기에 따라 확장됩니다. ;Os teus ataques corpo a corpo queimam o solo abaixo de ti em cada ataque. Escalas de área com tamanho de AoE. ;Twoje ataki w zwarciu podpalają ziemię pod tobą przy każdym ataku. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваши атаки ближнего боя сжигают землю под вами при каждой атаке. Область действия зависит от размера АоЕ.;Yakın dövüş saldırılarınız her saldırıda altınızdaki zemini yakar. Alan, AoE boyutuyla ölçeklenir.
SKILL_ATK_BURN_DESC;Your attacks burn the ground below you on each attack. Area scales with AoE size. ;Deine Angriffe verbrennen den Boden unter dir bei jedem Angriff. Der Bereich skaliert mit der AoE-Größe. ;Vos attaques brûlent le sol sous vous à chaque attaque. La zone dépend de la taille de l'AoE. ;I vostri attacchi bruciano il terreno sotto di voi a ogni attacco. L'area varia in base alle dimensioni dell'AoE. ;Tus ataques queman el suelo debajo de ti en cada ataque. El área varía en función del tamaño de la zona de impacto.;你的攻击在每次攻击时都会烧毁你下方的地面。区域随AOE大小而变化。;あなたの攻撃は、各攻撃であなたの下の地面を燃やす。エリアはAoEの大きさによって変化する。;공격할 때마다 아래쪽 땅을 불태웁니다. 범위가 광역 효과 크기에 따라 확장됩니다. ;Os vossos ataques queimam o solo abaixo de vós em cada ataque. Escalas de área com tamanho de AoE. ;Twoje ataki podpalają ziemię pod tobą przy każdym ataku. Obszar skaluje się wraz z rozmiarem AoE.;Ваши атаки сжигают землю под вами при каждой атаке. Площадь зависит от размера АоЕ.;Saldırılarınız her saldırıda altınızdaki zemini yakar. Alan, AoE boyutuyla ölçeklenir.
SKILL_RANGE_HIT_BURN_DESC;Your projectiles burn the ground on enemy hit. Area scales with AoE size. ;Deine Projektiltreffer verbrennen den Boden unter den Gegnern. Der Bereich skaliert mit der AoE-Größe. ;Vos projectiles brûlent le sol lorsque l'ennemi est touché. La zone s'adapte à la taille de l'AoE.;I tuoi proiettili bruciano il terreno quando il nemico viene colpito. L'area scala con la dimensione dell'AoE. ;Sus proyectiles queman el suelo al golpear al enemigo. El área escala con el tamaño del AoE. ;你的投射物在击中敌人时，会点燃敌人脚下的地面。区域大小随AOE大小变化。;弾丸は敵に当たると地面を焼く。エリアはAoEの大きさによって変化する。;투사체가 적에게 적중하면 지면을 불태웁니다. 범위가 범위 크기에 따라 확장됩니다. ;Os vossos projécteis queimam o solo em caso de ataque inimigo. Escalas de área com tamanho de AoE. ;Twoje pociski podpalają ziemię po trafieniu wroga. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваши снаряды поджигают землю при попадании в противника. Площадь зависит от размера АоЕ.;Mermileriniz düşmana isabet ettiğinde yeri yakar. Alan, AoE boyutuyla ölçeklenir.
SKILL_RANGE_ATK_BURN_DESC;Your projectiles burn the ground below you on cast. Area scales with AoE size. ;Das Wirken deiner Fernkampfangriffe verbrennt den Boden unter dir. Der Bereich skaliert mit der AoE-Größe. ;Vos projectiles brûlent le sol en dessous de vous lors de leur lancement. La zone s'adapte à la taille de l'AoE.;I tuoi proiettili bruciano il terreno sotto di te durante il lancio. L'area scala con la dimensione dell'AoE. ;Sus proyectiles queman el suelo debajo de usted al ser lanzados. El área escala con el tamaño del AoE. ;你的投射物在生成时，会点燃你脚下的地面。区域大小随AOE大小变化。;投擲した弾丸は投擲時に地面を焼く。エリアはAoEの大きさによって変化する。;투사체가 시전 시 아래쪽 땅을 불태웁니다. 범위가 범위 크기에 따라 확장됩니다. ;Os vossos projécteis queimam o solo por baixo de vós no arremesso. Escalas de área com tamanho de AoE. ;Twoje pociski podpalają ziemię pod tobą po ich rzuceniu. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваши снаряды поджигают землю под вами во время броска. Область действия зависит от размера АоЕ.;Mermileriniz kullanıldığında altınızdaki zemini yakar. Alan, AoE boyutuyla ölçeklenir.
SKILL_RANGE_HIT_EXPLODE_DESC;Your projectile hits cause an explosion. Area scales with AoE size. Damage scales with your projectile damage.;Deine Projektiltreffer lösen eine Explosion aus. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit dem Projektilschaden.;Vos coups de projectiles provoquent une explosion. La zone dépend de la taille de l'AoE. Les dégâts sont proportionnels aux dégâts de votre projectile.;I colpi di proiettile provocano un'esplosione. L'area varia in base alle dimensioni dell'AoE. Il danno varia in base al danno del proiettile.;Los impactos de sus proyectiles provocan una explosión. El área escala con el tamaño del AoE. El daño se escala con el daño de tus proyectiles.;你的投射物击中会引起爆炸。面积与AOE大小成正比。伤害与你的投射物伤害成比例。;弾丸が当たると爆発する。エリアはAoEサイズに比例する。ダメージはあなたの弾丸のダメージに比例する。;투사체가 적중하면 폭발을 일으킵니다. 범위가 광역 효과 크기에 따라 확장됩니다. 투사체의 피해량에 따라 피해량이 증가합니다.;Os seus projécteis causam uma explosão. Escalas de área com tamanho de AoE. Escalas de danos com o seu projéctil danificado.;Trafienia pociskiem powodują eksplozję. Obszar skaluje się wraz z rozmiarem AoE. Obrażenia skalują się wraz z obrażeniami od pocisków.;Попадания ваших снарядов вызывают взрыв. Площадь зависит от размера AoE. Урон зависит от урона, наносимого вашим снарядом.;Mermi isabetleriniz bir patlamaya neden olur. Alan AoE boyutu ile ölçeklenir. Hasar, mermi hasarınızla ölçeklenir.
SKILL_MELEE_HIT_EXPLODE_DESC;Your melee attacks cause an explosion. Area scales with AoE size. Damage scales with your melee damage.;Deine Nahkampfangriffe lösen eine Explosion aus. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit dem Nahkampfschaden.;Vos attaques de mêlée provoquent une explosion. La zone est proportionnelle à la taille de l'AoE. Les dégâts sont proportionnels à vos dégâts de mêlée.;I vostri attacchi in mischia provocano un'esplosione. L'area varia in base alla dimensione dell'AoE. Il danno varia in base al danno in mischia.;Tus ataques cuerpo a cuerpo provocan una explosión. El área varía con el tamaño de la AoE. El daño depende de tu daño cuerpo a cuerpo.;你的近战攻击会引起爆炸。区域与AOE大小成正比。伤害与你的近战伤害成比例。;近接攻撃は爆発を引き起こす。エリアはAoEサイズに比例する。ダメージは近接攻撃のダメージに比例する。;근접 공격이 폭발을 일으킵니다. 범위가 광역 공격의 크기에 따라 확장됩니다. 근접 공격 피해량에 따라 피해량이 증가합니다.;Os seus ataques corpo-a-corpo causam uma explosão. Escalas de área com tamanho de AoE. Escalas de danos com os seus ataques corpo a corpo.;Twoje ataki w zwarciu powodują eksplozję. Obszar skaluje się wraz z rozmiarem AoE. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz.;Ваши атаки ближнего боя вызывают взрыв. Площадь зависит от размера AoE. Урон зависит от вашего урона в ближнем бою.;Yakın dövüş saldırılarınız bir patlamaya neden olur. Alan, AoE boyutuyla ölçeklenir. Hasar, yakın dövüş hasarınızla ölçeklenir.
SKILL_MELEE_HIT_POISON_DESC;Your melee hits create a poison nova. Poisons all nearby enemies dealing 10 damage each 3 seconds. Total duration 9 seconds. Area scales with AoE size.;Deine Nahkampftreffer erzeugen eine Giftnova. Vergiftet alle Gegner in der Nähe und verursacht alle 3 s 10 Schaden. Gesamtdauer 9 s. Der Bereich skaliert mit der AoE-Größe.;Vos coups de mêlée créent une nova de poison. Empoisonne tous les ennemis proches en leur infligeant 10 dégât toutes les 3 secondes. Durée totale 9 secondes. La zone s'adapte à la taille de l'AoE.;I tuoi colpi in mischia creano una nova di veleno. Avvelena tutti i nemici vicini infliggendo 10 danno ogni 3 secondi. Durata totale 9 secondi. L'area varia in base alle dimensioni dell'AoE.;Tus golpes cuerpo a cuerpo crean una nova de veneno. Envenena a todos los enemigos cercanos infligiendo 10 daño cada 3 segundos. La duración total es de 9 segundos. El área escala con el tamaño del AoE.;近战攻击命中时，会造成一次毒药新星。对所有被击中的敌人造成中毒状态，中毒每3秒造成10点伤害，总持续时间为9秒。区域大小受AOE大小影响。;近接攻撃はポイズンノヴァを発生させる。近くの全ての敵を毒状態にし、3秒毎に10ダメージを与える。合計で9秒間持続する。範囲はAoEの大きさに比例する。;근접 공격이 독 노바를 생성합니다. 주변의 모든 적에게 3초마다 10의 피해를 주는 독을 주입합니다. 총 지속시간은 9초입니다. 범위가 광역 피해 크기에 따라 확장됩니다.;Os seus ataques corpo-a-corpo criam um veneno novo. Envenena todos os inimigos próximos, lidando com 10 danos a cada 3 segundos. Duração total 9 segundos. Escalas de área com tamanho de AoE.;Twoje trafienia w zwarciu tworzą trującą novę. Zatruwa wszystkich pobliskich wrogów, zadając im 10 pkt. obrażeń co 3 sek. Całkowity czas trwania 9 sekund. Obszar skaluje się wraz z wielkością zasięgu.;Ваши удары в ближнем бою создают ядовитую нову. Отравляет всех ближайших врагов, нанося им 10 ед. урона каждые 3 сек. Общая продолжительность 9 секунд. Область действия зависит от размера АоЕ.;Yakın dövüş vuruşların zehirli bir nova yaratır. Yakındaki tüm düşmanları zehirleyerek her 3 saniyede 10 hasar verir. Toplam süre 9 saniyedir. Alan, etki alanı büyüklüğüne göre ölçeklenir.
SKILL_RANGE_HIT_POISON_DESC;Your projectile hits poison all nearby enemies, dealing 10 damage each 3 seconds. Total duration 9 seconds. Area scales with AoE size.;Deine Projektiltreffer vergiften alle Gegner in der Nähe und verursachen alle 3 s 10 Schaden. Gesamtdauer 9 s. Der Bereich skaliert mit der AoE-Größe.;Votre projectile empoisonne tous les ennemis proches, leur infligeant 10 dégât toutes les 3 secondes. Durée totale 9 secondes. La zone s'adapte à la taille de l'AoE.;Il tuo proiettile avvelena tutti i nemici vicini, infliggendo 10 danno ogni 3 secondi. Durata totale 9 secondi. L'area varia in base alle dimensioni dell'AoE.;Tu proyectil golpea con veneno a todos los enemigos cercanos, infligiendo 10 daño cada 3 segundos. La duración total es de 9 segundos. El área escala con el tamaño del AoE.;你的投射物在击中敌人时，会造成一次毒药新星。对所有被击中的敌人造成中毒状态，中毒每3秒造成10点伤害，总持续时间为9秒。区域大小受AOE大小影响。;投擲した弾丸は近くにいる全ての敵を毒状態にし、3秒毎に10ダメージを与える。合計持続時間は9秒。範囲はAoEの大きさによって変化する。;투사체가 적중하면 근처의 모든 적을 중독시켜 3초마다 10의 피해를 입힙니다. 총 지속시간은 9초입니다. 범위가 광역 공격의 크기에 따라 확장됩니다.;O seu projéctil envenena todos os inimigos próximos, causando 10 danos a cada 3 segundos. Duração total de 9 segundos. Escalas de área com tamanho de AoE.;Twój pocisk trafia trucizną wszystkich pobliskich wrogów, zadając 10 pkt. obrażeń co 3 sek. Całkowity czas trwania 9 sekund. Obszar skaluje się wraz z rozmiarem zasięgu.;Ваш снаряд отравляет всех ближайших врагов, нанося 10 ед. урона каждые 3 сек. Общая продолжительность 9 секунд. Область действия зависит от размера АоЕ.;Merminiz yakındaki tüm düşmanları zehirleyerek her 3 saniyede 10 hasar verir. Toplam süre 9 saniyedir. Alan, etki alanı boyutuyla ölçeklenir.
SKILL_RANGE_ATK_METEOR_DESC;Your range attacks have a 50% chance to cast a meteor to a random area in your attack direction. Dealing 30 damage and applying a knockback to enemies. Meteor size scales with your AoE size.;Deine Fernkampfangriffe haben eine 50%ige Chance, einen Meteor auf ein zufälliges Gebiet in deine Angriffsrichtung zu schleudern. Dieser verursacht 30 Schaden und verursacht einen Rückstoß bei Gegnern. Die Größe des Meteors skaliert mit der AoE-Größe.;Vos attaques à distance ont 50% de chances de projeter un météore sur une zone aléatoire dans la direction de votre attaque. Elle inflige 30 points de dégâts et inflige un knockback aux ennemis. La taille du météore dépend de la taille de votre AoE.;Gli attacchi a distanza hanno una probabilità del 50% di lanciare una meteora in un'area casuale nella direzione dell'attacco. Infligge 30 danni e provoca un contraccolpo ai nemici. La dimensione della meteora varia in base alla dimensione dell'AoE.;Tus ataques a distancia tienen un 50% de probabilidad de lanzar un meteoro a un área aleatoria en la dirección de tu ataque. Inflige 30 de daño y aplica un retroceso a los enemigos. El tamaño del meteorito varía según el tamaño de tu AoE.;在远程攻击中，有50%的几率向你攻击方向的随机区域施放流星。对被击中的敌人造成30点伤害并引起击退效果。流星大小受AOE大小影响。;範囲攻撃時、50%の確率で攻撃方向のランダムな範囲にメテオを放つ。30ダメージを与え、敵にノックバックを与える。メテオの大きさはAoEの大きさに比例する。;원거리 공격 시 50%의 확률로 공격 방향의 무작위 영역에 유성을 시전합니다. 적에게 30의 피해를 입히고 넉백을 적용합니다. 유성의 크기는 광역 공격의 크기에 따라 증가합니다.;Os seus ataques de alcance têm 50% de probabilidade de lançar um meteoro para uma área aleatória na sua direcção de ataque. Lidando com 30 danos e aplicando um knockback aos inimigos. Escala de tamanho do meteoro com o seu tamanho de AoE.;Twoje ataki zasięgowe mają 50% szans na rzucenie meteoru na losowy obszar w kierunku ataku. Zadaje on 30 pkt. obrażeń i odrzuca wrogów. Rozmiar meteoru skaluje się wraz z rozmiarem zasięgu.;Атаки дальнего боя с вероятностью 50% бросают метеор в случайную область в направлении атаки. Он наносит 30 ед. урона и отбрасывает врагов. Размер метеора зависит от размера вашего АоЕ.;Menzilli saldırılarınızın, saldırı yönünüzdeki rastgele bir alana meteor fırlatma şansı %50'dir. Düşmanlara 30 hasar verir ve geri tepme uygular. Meteor boyutu, etki alanı boyutunuzla ölçeklenir.
SKILL_MELEE_ATK_METEOR_DESC;Your melee attacks have a 30% chance to cast a meteor to a random area in your attack direction. Dealing 30 damage and applying a knockback to enemies. Meteor size scales with your AoE size.;Deine Nahkampfangriffe haben eine Chance von 30%, einen Meteor auf ein zufälliges Gebiet in deine Angriffsrichtung zu schleudern. Dieser verursacht 30 Schaden und verursacht einen Rückstoß bei Gegnern. Die Größe des Meteors skaliert mit der AoE-Größe.;Vos attaques de mêlée ont 30% de chances de projeter un météore sur une zone aléatoire dans la direction de votre attaque. Elle inflige 30 points de dégâts et inflige un knockback aux ennemis. La taille du météore dépend de la taille de votre AoE.;Gli attacchi in mischia hanno una probabilità del 30% di lanciare una meteora in un'area casuale nella direzione dell'attacco. Infligge 30 danni e provoca un contraccolpo ai nemici. La dimensione della meteora varia in base alla dimensione dell'AoE.;Tus ataques cuerpo a cuerpo tienen un 30% de probabilidad de lanzar un meteoro a un área aleatoria en la dirección de tu ataque. Inflige 30 de daño y aplica un retroceso a los enemigos. El tamaño del meteorito varía según el tamaño de tu AoE.;近身攻击时，有30%的几率向你的攻击方向投掷流星。对被击中的敌人造成30点伤害并引起击退效果。流星大小受AOE大小影响。;近接攻撃時、30%の確率で攻撃方向のランダムな範囲にMeteorを投射する。30ダメージを与え、敵にノックバックを与える。メテオの大きさはAoEの大きさに比例する。;근접 공격 시 30%의 확률로 공격 방향의 무작위 영역에 유성을 시전합니다. 적에게 30의 피해를 입히고 넉백 효과를 부여합니다. 유성의 크기는 광역 공격의 크기에 따라 증가합니다.;Os vossos ataques corpo a corpo têm uma probabilidade de 30% de lançar um meteoro para uma área aleatória na vossa direcção de ataque. Lidando com 30 danos e aplicando um knockback aos inimigos. Escala de tamanho de meteoro com o seu tamanho de AoE.;Twoje ataki w zwarciu mają 30% szans na rzucenie meteoru na losowy obszar w kierunku ataku. Zadaje on 30 pkt. obrażeń i odrzuca wrogów. Rozmiar meteoru skaluje się wraz z rozmiarem zasięgu.;Ваши атаки ближнего боя с вероятностью 30% бросают метеор в случайную область в направлении атаки. Он наносит 30 ед. урона и сбивает противников с ног. Размер метеора зависит от размера вашего АоЕ.;Yakın dövüş saldırılarınızın, saldırı yönünüzdeki rastgele bir alana meteor fırlatma şansı %30'dur. Düşmanlara 30 hasar verir ve geri tepme uygular. Meteor boyutu, etki alanı boyutunuzla ölçeklenir.
SKILL_DEATH_FRAGMENT_DESC;Defeated enemies create 4 projectiles in random directions dealing 10 damage. Damage additionally scales with your projectile and melee damage.;Besiegte Gegner erzeugen 4 Projektile in zufällige Richtungen, die 10 Schaden verursachen. Der Schaden skaliert zusätzlich mit deinem Projektil- und Nahkampfschaden.;Les ennemis vaincus créent 4 projectiles dans des directions aléatoires infligeant 10 points de dégâts. Les dégâts s'ajoutent aux dégâts des projectiles et aux dégâts de mêlée.;I nemici sconfitti creano 4 proiettili in direzioni casuali che infliggono 10 danni. I danni aumentano anche in base ai proiettili e ai danni in mischia.;Los enemigos derrotados crean 4 proyectiles en direcciones aleatorias que infligen 10 de daño. El daño se escala adicionalmente con tu proyectil y el daño cuerpo a cuerpo.;被击败的敌人会向随机方向发射 4 枚弹丸，造成 10 点伤害。此外，伤害会随射弹和近战伤害的增加而增加。;倒した敵はランダムな方向に4つの弾丸を放ち、10ダメージを与える。ダメージは投擲ダメージと近接ダメージに比例する。;쓰러진 적이 무작위 방향으로 투사체 4개를 발사하여 10의 피해를 입힙니다. 투사체와 근접 공격력에 따라 피해량이 추가로 증가합니다.;Os inimigos derrotados criam 4 projécteis em direcções aleatórias, causando 10 de dano. O dano é adicionalmente proporcional ao dano do projétil e do corpo a corpo.;Pokonani wrogowie tworzą 4 pociski w losowych kierunkach, zadające 10 pkt. obrażeń. Obrażenia dodatkowo skalują się z obrażeniami od pocisków i w walce wręcz.;Побежденные враги создают 4 снаряда в случайном направлении, наносящие 10 единиц урона. Урон дополнительно зависит от урона, наносимого снарядами и оружием ближнего боя.;Yenilen düşmanlar rastgele yönlerde 10 hasar veren 4 mermi oluşturur. Hasar ayrıca mermi ve yakın dövüş hasarınızla ölçeklenir.
SKILL_PERMANENT_BLOOD_CIRCLE_DESC;Each 6 seconds a flood is erupting from you, dealing 20 damage to surrounding enemies. Damage is scaling with your melee damage and with skill stacks. Cooldown is reduced by 20% for each skill stacks. Scales with AoE size.;Alle 6 s bricht eine Flut aus dir hervor, die umliegenden Gegnern 20 Schaden zufügt. Der Schaden skaliert mit deinem Nahkampfschaden und mit Skill-Stacks. Cooldown verringert sich um 20% für jeden Skill-Stack. Skaliert mit der AoE-Größe.;Toutes les 6 secondes, un flot jaillit de vous, infligeant 20 points de dégâts aux ennemis environnants. Les dégâts sont proportionnels à vos dégâts de mêlée et aux empilements de compétences. Le temps de recharge est réduit de 20% pour chaque pile de compétence. S'adapte à la taille de l'AoE.;Ogni 6 secondi un'inondazione erompe da voi, infliggendo 20 danni ai nemici circostanti. I danni scalano con i danni in mischia e con le pile di abilità. Il cooldown si riduce del 20% per ogni stack di abilità. Scala con le dimensioni dell'AoE.;Cada 6 segundos brota de ti un torrente que inflige 20 de daño a los enemigos circundantes. El daño se escala con tu daño cuerpo a cuerpo y con las acumulaciones de la habilidad. El enfriamiento se reduce un 20% por cada acumulación de habilidad. Escala con el tamaño de AoE.;每6秒从你身上喷出一股洪水，对周围的敌人造成20的伤害。伤害随着你的近战伤害和技能的叠加而增加。每个技能叠加后，冷却时间减少20%。与AOE大小相称。;6秒ごとに自分から水が噴出し、周囲の敵に20ダメージを与える。ダメージは自分のMeleeダメージとスキルのスタック数によって変化する。クールダウンはスキルのスタック数に応じて20%減少する。AoEの大きさに応じて変化する。;6초마다 홍수가 분출하여 주변 적에게 20의 피해를 줍니다. 피해량은 근접 피해와 스킬 중첩에 따라 증가합니다. 스킬 중첩이 쌓일 때마다 재사용 대기시간이 20% 감소합니다. 광역 공격의 크기에 따라 증가합니다.;A cada 6 segundos uma inundação está a irromper de si, lidando com 20 danos aos inimigos circundantes. O dano é escalonado com os seus danos de corpo a corpo e com pilhas de perícia. O arrefecimento é reduzido em 20% para cada pilha de perícias. Escalas com o tamanho de AoE.;Co 6 sek. wybucha z ciebie powódź, zadając 20 pkt. obrażeń okolicznym wrogom. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz i kumulacją umiejętności. Czas odnowienia zostaje skrócony o 20% za każdy poziom kumulacji umiejętności. Skaluje się wraz z zasięgiem obszarowym.;Каждые 6 секунд из вас вырывается поток, наносящий 20 ед. урона окружающим врагам. Урон зависит от вашего урона в ближнем бою и от стаков умений. Время действия уменьшается на 20% за каждый стак умения. Масштаб зависит от размера АоЕ.;Her 6 saniyede bir sizden bir sel püskürerek çevrenizdeki düşmanlara 20 hasar verir. Hasar, yakın dövüş hasarınızla ve beceri yükleriyle ölçeklenir. Her beceri yükü için bekleme süresi %20 azalır. Etki alanı boyutuyla ölçeklenir.
SKILL_DODGE_CUT_DESC;Your dodge creates a cutting attack behind you. Damage scales with your melee damage. The attack size scales with your AoE size.;Dein Ausweichen erzeugt einen Nahkampfangriff hinter dir. Der Schaden skaliert mit deinem Nahkampfschaden. Die Angriffsgröße skaliert mit der AoE-Größe.;Votre esquive crée une attaque tranchante derrière vous. Les dégâts sont proportionnels à vos dégâts de mêlée. La zone s'adapte à la taille de l'AoE.;La tua schivata crea un attacco di taglio dietro di te. Il danno è proporzionale al tuo danno in mischia. La dimensione della scossa di vento scala con la dimensione dell'AoE.;Tu esquiva crea un ataque cortante detrás de ti. El daño se escala con tu daño cuerpo a cuerpo. El tamaño de la descarga de viento varía según el tamaño del AoE. ;闪避时，在身后造成一次切割攻击。伤害受近战伤害影响。攻击范围受AOE大小影响。;かわすと後ろに斬撃が発生する。ダメージはMeleeダメージに比例する。攻撃の大きさはAoEの大きさに比例する。;회피하면 뒤에서 베기 공격이 생성됩니다. 피해량은 근접 공격력에 따라 증가합니다. 공격 크기가 광역 공격의 크기에 따라 증가합니다.;A sua manobra de evasão cria um ataque de corte atrás de si. Escalas de danos com o seu dano corpo-a-corpo. A balança de tamanho de ataque com o seu tamanho de AoE.;Twój unik tworzy za tobą atak tnący. Obrażenia skalują się wraz z obrażeniami zadawanymi w walce wręcz. Rozmiar ataku skaluje się wraz z rozmiarem obszaru działania.;Ваше уклонение создает режущую атаку позади вас. Урон зависит от вашего урона в ближнем бою. Размер атаки зависит от размера AoE.;Sıyrılmanız arkanızda kesici bir saldırı yaratır. Hasar, yakın dövüş hasarınızla ölçeklenir. Saldırı boyutu, etki alanı boyutunuzla ölçeklenir.
SKILL_DODGE_SCATTER_DESC;Your dodge throws 3 projectiles (if ranged weapon has projectiles);Dein Ausweichen erzeugt 3 Projektile (falls die Fernkampfwaffe Projektile besitzt);Votre dodge projette 3 projectiles (si votre arme à distance a des projectiles);La tua dodge lancia 3 proiettili (se l'arma a distanza è dotata di proiettili);Tu dodge lanza 3 proyectiles (si tu arma a distancia tiene proyectiles);闪避时，发射3个投射物。(如果你的远程武器有投射物);ダッジは3つの弾丸を投げる（武器に弾丸がある場合）。;회피 시 투사체3개를 던집니다(원거리 무기에 투사체가 있는 경우).;A sua esquiva atira 3 projécteis (se a arma à distância tiver projécteis).;Twój unik odrzuca 3 pociski (jeśli broń dystansowa ma pociski).;Ваше уклонение отбрасывает 3 снаряда (если у оружия дальнего боя есть снаряды).;Sıyrılmanız 3 mermi fırlatır (menzilli silahın mermileri varsa)
SKILL_DODGE_BURN_DESC;Your dodge lays a trail of fire. Area scales with AoE size. Burning damage scales with condition damage.;Dein Ausweichen hinterlässt eine Feuerspur. Der Bereich skaliert mit der AoE-Größe. Der brennende Schaden skaliert mit dem Zustandsschaden.;Votre esquive crée une traînée de feu. La zone est proportionnelle à la taille de l'AoE. Les dégâts de brûlure augmentent avec les dégâts de condition.;La tua schivata crea una scia di fuoco. L'area varia in base alla dimensione dell'AoE. I danni da bruciatura variano in base ai danni da condizione.;Tu esquiva deja una estela de fuego. El área varía según el tamaño del AoE. El daño de la quemadura aumenta con el daño de condición.;你的闪避会留下一道火光。范围随 AoE 大小缩放。燃烧伤害与条件伤害成比例。;ドッジは炎の軌跡を描く。範囲はAoEの大きさに比例する。燃焼ダメージはコンディションダメージに比例する。;회피하면 화염의 흔적이 남습니다. 면적은 범위 크기에 따라 증가합니다. 화염 피해는 상태 피해에 따라 증가합니다.;A sua esquiva deixa um rasto de fogo. A área aumenta com o tamanho da AoE. O dano de queimadura é proporcional ao dano de condição.;Twój unik tworzy smugę ognia. Obszar skaluje się wraz z rozmiarem obszaru działania. Obrażenia od ognia skalują się wraz z obrażeniami kondycyjnymi.;Ваше уклонение оставляет за собой огненный след. Площадь зависит от размера АоЕ. Урон от горения зависит от урона от состояния.;Sıyrılmanız ateşten bir iz bırakır. Alan, AoE boyutuyla ölçeklenir. Yanma hasarı, durum hasarı ile ölçeklenir.
